time = 38720758, x = 529, y = 476, flags = 0, message = 514
time = 38720883, x = 530, y = 476, flags = 0, message = 512
time = 38720898, x = 532, y = 476, flags = 0, message = 512
time = 38720898, x = 535, y = 476, flags = 0, message = 512
time = 38720914, x = 538, y = 476, flags = 0, message = 512
time = 38720914, x = 545, y = 476, flags = 0, message = 512
time = 38720930, x = 552, y = 476, flags = 0, message = 512
time = 38720930, x = 559, y = 476, flags = 0, message = 512
time = 38720945, x = 574, y = 476, flags = 0, message = 512
time = 38720945, x = 585, y = 476, flags = 0, message = 512
time = 38720961, x = 597, y = 476, flags = 0, message = 512
time = 38720961, x = 611, y = 477, flags = 0, message = 512
time = 38720976, x = 635, y = 483, flags = 0, message = 512
time = 38720976, x = 654, y = 487, flags = 0, message = 512
time = 38720992, x = 671, y = 492, flags = 0, message = 512
time = 38720992, x = 704, y = 501, flags = 0, message = 512
time = 38721008, x = 723, y = 506, flags = 0, message = 512
time = 38721008, x = 743, y = 512, flags = 0, message = 512
time = 38721023, x = 774, y = 520, flags = 0, message = 512
time = 38721039, x = 793, y = 526, flags = 0, message = 512
time = 38721039, x = 813, y = 531, flags = 0, message = 512
time = 38721054, x = 844, y = 542, flags = 0, message = 512
time = 38721054, x = 863, y = 547, flags = 0, message = 512
time = 38721070, x = 879, y = 554, flags = 0, message = 512
time = 38721070, x = 907, y = 564, flags = 0, message = 512
time = 38721086, x = 920, y = 571, flags = 0, message = 512
time = 38721086, x = 933, y = 576, flags = 0, message = 512
time = 38721101, x = 950, y = 585, flags = 0, message = 512
time = 38721101, x = 960, y = 589, flags = 0, message = 512
time = 38721117, x = 970, y = 595, flags = 0, message = 512
time = 38721117, x = 983, y = 602, flags = 0, message = 512
time = 38721132, x = 990, y = 607, flags = 0, message = 512
time = 38721132, x = 999, y = 613, flags = 0, message = 512
time = 38721148, x = 1009, y = 619, flags = 0, message = 512
time = 38721148, x = 1017, y = 625, flags = 0, message = 512
time = 38721164, x = 1023, y = 630, flags = 0, message = 512
time = 38721164, x = 1032, y = 639, flags = 0, message = 512
time = 38721179, x = 1040, y = 644, flags = 0, message = 512
time = 38721179, x = 1046, y = 651, flags = 0, message = 512
time = 38721195, x = 1055, y = 659, flags = 0, message = 512
time = 38721195, x = 1063, y = 665, flags = 0, message = 512
time = 38721210, x = 1070, y = 671, flags = 0, message = 512
time = 38721210, x = 1084, y = 681, flags = 0, message = 512
time = 38721226, x = 1093, y = 685, flags = 0, message = 512
time = 38721226, x = 1101, y = 689, flags = 0, message = 512
time = 38721242, x = 1113, y = 694, flags = 0, message = 512
time = 38721242, x = 1120, y = 696, flags = 0, message = 512
time = 38721257, x = 1127, y = 697, flags = 0, message = 512
time = 38721257, x = 1136, y = 697, flags = 0, message = 512
time = 38721273, x = 1143, y = 697, flags = 0, message = 512
time = 38721273, x = 1149, y = 697, flags = 0, message = 512
time = 38721288, x = 1157, y = 695, flags = 0, message = 512
time = 38721288, x = 1162, y = 693, flags = 0, message = 512
time = 38721304, x = 1168, y = 690, flags = 0, message = 512
time = 38721304, x = 1177, y = 685, flags = 0, message = 512
time = 38721320, x = 1182, y = 683, flags = 0, message = 512
time = 38721320, x = 1185, y = 679, flags = 0, message = 512
time = 38721335, x = 1192, y = 673, flags = 0, message = 512
time = 38721351, x = 1194, y = 669, flags = 0, message = 512
time = 38721351, x = 1197, y = 664, flags = 0, message = 512
time = 38721366, x = 1199, y = 661, flags = 0, message = 512
time = 38721366, x = 1202, y = 653, flags = 0, message = 512
time = 38721382, x = 1204, y = 650, flags = 0, message = 512
time = 38721382, x = 1205, y = 647, flags = 0, message = 512
time = 38721398, x = 1207, y = 642, flags = 0, message = 512
time = 38721398, x = 1208, y = 640, flags = 0, message = 512
time = 38721413, x = 1208, y = 638, flags = 0, message = 512
time = 38721413, x = 1209, y = 637, flags = 0, message = 512
time = 38721429, x = 1209, y = 637, flags = 0, message = 512
time = 38721444, x = 1209, y = 636, flags = 0, message = 512
time = 38721522, x = 1209, y = 636, flags = 0, message = 513
time = 38721616, x = 1209, y = 636, flags = 0, message = 514
time = 38721756, x = 1209, y = 636, flags = 0, message = 512
time = 38721772, x = 1209, y = 636, flags = 0, message = 512
time = 38721772, x = 1209, y = 637, flags = 0, message = 512
time = 38721788, x = 1208, y = 637, flags = 0, message = 512
time = 38721803, x = 1208, y = 638, flags = 0, message = 512
time = 38721803, x = 1207, y = 638, flags = 0, message = 512
time = 38721819, x = 1206, y = 638, flags = 0, message = 512
time = 38721819, x = 1203, y = 639, flags = 0, message = 512
time = 38721834, x = 1200, y = 640, flags = 0, message = 512
time = 38721834, x = 1195, y = 640, flags = 0, message = 512
time = 38721850, x = 1189, y = 640, flags = 0, message = 512
time = 38721850, x = 1182, y = 640, flags = 0, message = 512
time = 38721866, x = 1173, y = 640, flags = 0, message = 512
time = 38721866, x = 1160, y = 638, flags = 0, message = 512
time = 38721881, x = 1147, y = 634, flags = 0, message = 512
time = 38721881, x = 1134, y = 630, flags = 0, message = 512
time = 38721897, x = 1108, y = 621, flags = 0, message = 512
time = 38721897, x = 1088, y = 614, flags = 0, message = 512
time = 38721912, x = 1067, y = 605, flags = 0, message = 512
time = 38721912, x = 1035, y = 591, flags = 0, message = 512
time = 38721928, x = 1018, y = 584, flags = 0, message = 512
time = 38721928, x = 999, y = 576, flags = 0, message = 512
time = 38721944, x = 978, y = 565, flags = 0, message = 512
time = 38721944, x = 967, y = 558, flags = 0, message = 512
time = 38721959, x = 957, y = 551, flags = 0, message = 512
time = 38721975, x = 943, y = 541, flags = 0, message = 512
time = 38721975, x = 937, y = 534, flags = 0, message = 512
time = 38721990, x = 929, y = 526, flags = 0, message = 512
time = 38721990, x = 921, y = 515, flags = 0, message = 512
time = 38722006, x = 914, y = 506, flags = 0, message = 512
time = 38722006, x = 908, y = 496, flags = 0, message = 512
time = 38722022, x = 904, y = 487, flags = 0, message = 512
time = 38722022, x = 898, y = 475, flags = 0, message = 512
time = 38722037, x = 895, y = 467, flags = 0, message = 512
time = 38722037, x = 893, y = 456, flags = 0, message = 512
time = 38722053, x = 893, y = 449, flags = 0, message = 512
time = 38722053, x = 893, y = 442, flags = 0, message = 512
time = 38722068, x = 895, y = 436, flags = 0, message = 512
time = 38722068, x = 900, y = 427, flags = 0, message = 512
time = 38722084, x = 906, y = 422, flags = 0, message = 512
time = 38722084, x = 916, y = 415, flags = 0, message = 512
time = 38722100, x = 924, y = 411, flags = 0, message = 512
time = 38722100, x = 936, y = 408, flags = 0, message = 512
time = 38722115, x = 945, y = 405, flags = 0, message = 512
time = 38722115, x = 963, y = 403, flags = 0, message = 512
time = 38722131, x = 972, y = 403, flags = 0, message = 512
time = 38722131, x = 989, y = 403, flags = 0, message = 512
time = 38722146, x = 1000, y = 403, flags = 0, message = 512
time = 38722146, x = 1011, y = 403, flags = 0, message = 512
time = 38722162, x = 1021, y = 403, flags = 0, message = 512
time = 38722162, x = 1035, y = 403, flags = 0, message = 512
time = 38722178, x = 1045, y = 403, flags = 0, message = 512
time = 38722178, x = 1054, y = 403, flags = 0, message = 512
time = 38722193, x = 1068, y = 403, flags = 0, message = 512
time = 38722193, x = 1076, y = 403, flags = 0, message = 512
time = 38722209, x = 1083, y = 403, flags = 0, message = 512
time = 38722209, x = 1091, y = 403, flags = 0, message = 512
time = 38722224, x = 1095, y = 402, flags = 0, message = 512
time = 38722224, x = 1099, y = 400, flags = 0, message = 512
time = 38722240, x = 1102, y = 399, flags = 0, message = 512
time = 38722240, x = 1105, y = 396, flags = 0, message = 512
time = 38722256, x = 1105, y = 394, flags = 0, message = 512
time = 38722256, x = 1106, y = 391, flags = 0, message = 512
time = 38722271, x = 1106, y = 388, flags = 0, message = 512
time = 38722287, x = 1104, y = 385, flags = 0, message = 512
time = 38722287, x = 1099, y = 378, flags = 0, message = 512
time = 38722302, x = 1091, y = 373, flags = 0, message = 512
time = 38722302, x = 1083, y = 367, flags = 0, message = 512
time = 38722318, x = 1066, y = 356, flags = 0, message = 512
time = 38722318, x = 1052, y = 348, flags = 0, message = 512
time = 38722334, x = 1039, y = 340, flags = 0, message = 512
time = 38722334, x = 1015, y = 329, flags = 0, message = 512
time = 38722349, x = 997, y = 321, flags = 0, message = 512
time = 38722349, x = 983, y = 316, flags = 0, message = 512
time = 38722365, x = 957, y = 306, flags = 0, message = 512
time = 38722365, x = 944, y = 303, flags = 0, message = 512
time = 38722380, x = 933, y = 301, flags = 0, message = 512
time = 38722380, x = 915, y = 297, flags = 0, message = 512
time = 38722396, x = 906, y = 296, flags = 0, message = 512
time = 38722396, x = 896, y = 296, flags = 0, message = 512
time = 38722412, x = 885, y = 296, flags = 0, message = 512
time = 38722412, x = 877, y = 296, flags = 0, message = 512
time = 38722427, x = 873, y = 296, flags = 0, message = 512
time = 38722427, x = 867, y = 297, flags = 0, message = 512
time = 38722443, x = 865, y = 298, flags = 0, message = 512
time = 38722443, x = 863, y = 300, flags = 0, message = 512
time = 38722458, x = 862, y = 302, flags = 0, message = 512
time = 38722458, x = 861, y = 303, flags = 0, message = 512
time = 38722474, x = 861, y = 307, flags = 0, message = 512
time = 38722474, x = 860, y = 311, flags = 0, message = 512
time = 38722490, x = 860, y = 314, flags = 0, message = 512
time = 38722490, x = 860, y = 318, flags = 0, message = 512
time = 38722505, x = 860, y = 323, flags = 0, message = 512
time = 38722505, x = 859, y = 328, flags = 0, message = 512
time = 38722521, x = 858, y = 332, flags = 0, message = 512
time = 38722521, x = 857, y = 339, flags = 0, message = 512
time = 38722536, x = 855, y = 344, flags = 0, message = 512
time = 38722536, x = 854, y = 350, flags = 0, message = 512
time = 38722552, x = 851, y = 355, flags = 0, message = 512
time = 38722552, x = 846, y = 362, flags = 0, message = 512
time = 38722568, x = 843, y = 368, flags = 0, message = 512
time = 38722568, x = 838, y = 377, flags = 0, message = 512
time = 38722583, x = 835, y = 382, flags = 0, message = 512
time = 38722599, x = 831, y = 387, flags = 0, message = 512
time = 38722599, x = 826, y = 394, flags = 0, message = 512
time = 38722614, x = 822, y = 397, flags = 0, message = 512
time = 38722614, x = 820, y = 399, flags = 0, message = 512
time = 38722630, x = 817, y = 402, flags = 0, message = 512
time = 38722630, x = 814, y = 402, flags = 0, message = 512
time = 38722646, x = 813, y = 403, flags = 0, message = 512
time = 38722646, x = 812, y = 403, flags = 0, message = 512
time = 38722692, x = 812, y = 403, flags = 0, message = 513
time = 38722817, x = 812, y = 403, flags = 0, message = 514
time = 38722911, x = 811, y = 403, flags = 0, message = 512
time = 38722926, x = 810, y = 403, flags = 0, message = 512
time = 38722942, x = 810, y = 403, flags = 0, message = 512
time = 38722942, x = 809, y = 403, flags = 0, message = 512
time = 38722958, x = 809, y = 403, flags = 0, message = 512
time = 38722958, x = 807, y = 403, flags = 0, message = 512
time = 38722973, x = 805, y = 403, flags = 0, message = 512
time = 38722973, x = 802, y = 404, flags = 0, message = 512
time = 38722989, x = 800, y = 404, flags = 0, message = 512
time = 38722989, x = 795, y = 404, flags = 0, message = 512
time = 38723004, x = 791, y = 404, flags = 0, message = 512
time = 38723004, x = 785, y = 404, flags = 0, message = 512
time = 38723020, x = 775, y = 404, flags = 0, message = 512
time = 38723020, x = 769, y = 404, flags = 0, message = 512
time = 38723036, x = 760, y = 404, flags = 0, message = 512
time = 38723036, x = 748, y = 404, flags = 0, message = 512
time = 38723051, x = 739, y = 404, flags = 0, message = 512
time = 38723051, x = 729, y = 404, flags = 0, message = 512
time = 38723067, x = 716, y = 404, flags = 0, message = 512
time = 38723067, x = 705, y = 404, flags = 0, message = 512
time = 38723082, x = 694, y = 405, flags = 0, message = 512
time = 38723082, x = 676, y = 407, flags = 0, message = 512
time = 38723098, x = 664, y = 409, flags = 0, message = 512
time = 38723098, x = 652, y = 411, flags = 0, message = 512
time = 38723114, x = 634, y = 413, flags = 0, message = 512
time = 38723114, x = 624, y = 417, flags = 0, message = 512
time = 38723129, x = 616, y = 420, flags = 0, message = 512
time = 38723129, x = 604, y = 426, flags = 0, message = 512
time = 38723145, x = 597, y = 430, flags = 0, message = 512
time = 38723145, x = 589, y = 435, flags = 0, message = 512
time = 38723160, x = 581, y = 442, flags = 0, message = 512
time = 38723160, x = 574, y = 447, flags = 0, message = 512
time = 38723176, x = 567, y = 455, flags = 0, message = 512
time = 38723176, x = 561, y = 461, flags = 0, message = 512
time = 38723192, x = 557, y = 466, flags = 0, message = 512
time = 38723192, x = 552, y = 471, flags = 0, message = 512
time = 38723207, x = 547, y = 480, flags = 0, message = 512
time = 38723223, x = 543, y = 485, flags = 0, message = 512
time = 38723223, x = 540, y = 489, flags = 0, message = 512
time = 38723238, x = 537, y = 498, flags = 0, message = 512
time = 38723238, x = 535, y = 503, flags = 0, message = 512
time = 38723254, x = 534, y = 508, flags = 0, message = 512
time = 38723254, x = 532, y = 516, flags = 0, message = 512
time = 38723270, x = 530, y = 522, flags = 0, message = 512
time = 38723270, x = 528, y = 526, flags = 0, message = 512
time = 38723285, x = 524, y = 532, flags = 0, message = 512
time = 38723285, x = 521, y = 538, flags = 0, message = 512
time = 38723301, x = 518, y = 543, flags = 0, message = 512
time = 38723301, x = 514, y = 551, flags = 0, message = 512
time = 38723316, x = 510, y = 555, flags = 0, message = 512
time = 38723316, x = 507, y = 562, flags = 0, message = 512
time = 38723332, x = 502, y = 568, flags = 0, message = 512
time = 38723332, x = 499, y = 571, flags = 0, message = 512
time = 38723348, x = 494, y = 575, flags = 0, message = 512
time = 38723348, x = 488, y = 580, flags = 0, message = 512
time = 38723363, x = 483, y = 584, flags = 0, message = 512
time = 38723363, x = 477, y = 587, flags = 0, message = 512
time = 38723379, x = 467, y = 592, flags = 0, message = 512
time = 38723379, x = 457, y = 594, flags = 0, message = 512
time = 38723394, x = 449, y = 597, flags = 0, message = 512
time = 38723394, x = 433, y = 601, flags = 0, message = 512
time = 38723410, x = 422, y = 603, flags = 0, message = 512
time = 38723410, x = 409, y = 605, flags = 0, message = 512
time = 38723426, x = 392, y = 608, flags = 0, message = 512
time = 38723426, x = 381, y = 609, flags = 0, message = 512
time = 38723441, x = 370, y = 610, flags = 0, message = 512
time = 38723441, x = 355, y = 612, flags = 0, message = 512
time = 38723457, x = 344, y = 612, flags = 0, message = 512
time = 38723457, x = 335, y = 612, flags = 0, message = 512
time = 38723472, x = 327, y = 612, flags = 0, message = 512
time = 38723472, x = 319, y = 612, flags = 0, message = 512
time = 38723488, x = 315, y = 612, flags = 0, message = 512
time = 38723488, x = 312, y = 612, flags = 0, message = 512
time = 38723504, x = 309, y = 612, flags = 0, message = 512
time = 38723504, x = 308, y = 612, flags = 0, message = 512
time = 38723519, x = 307, y = 612, flags = 0, message = 512
time = 38723535, x = 307, y = 612, flags = 0, message = 512
time = 38723628, x = 307, y = 612, flags = 0, message = 513
time = 38723753, x = 307, y = 612, flags = 0, message = 514
time = 38723831, x = 307, y = 612, flags = 0, message = 512
time = 38723847, x = 307, y = 609, flags = 0, message = 512
time = 38723847, x = 307, y = 607, flags = 0, message = 512
time = 38723862, x = 308, y = 602, flags = 0, message = 512
time = 38723862, x = 309, y = 597, flags = 0, message = 512
time = 38723878, x = 311, y = 592, flags = 0, message = 512
time = 38723878, x = 314, y = 583, flags = 0, message = 512
time = 38723894, x = 316, y = 577, flags = 0, message = 512
time = 38723894, x = 319, y = 570, flags = 0, message = 512
time = 38723909, x = 325, y = 558, flags = 0, message = 512
time = 38723909, x = 329, y = 551, flags = 0, message = 512
time = 38723925, x = 334, y = 542, flags = 0, message = 512
time = 38723925, x = 341, y = 529, flags = 0, message = 512
time = 38723940, x = 347, y = 522, flags = 0, message = 512
time = 38723940, x = 352, y = 515, flags = 0, message = 512
time = 38723956, x = 357, y = 509, flags = 0, message = 512
time = 38723956, x = 365, y = 501, flags = 0, message = 512
time = 38723972, x = 370, y = 497, flags = 0, message = 512
time = 38723972, x = 375, y = 495, flags = 0, message = 512
time = 38723987, x = 382, y = 490, flags = 0, message = 512
time = 38723987, x = 387, y = 488, flags = 0, message = 512
time = 38724003, x = 394, y = 486, flags = 0, message = 512
time = 38724003, x = 402, y = 484, flags = 0, message = 512
time = 38724018, x = 410, y = 482, flags = 0, message = 512
time = 38724018, x = 417, y = 481, flags = 0, message = 512
time = 38724034, x = 426, y = 480, flags = 0, message = 512
time = 38724034, x = 435, y = 480, flags = 0, message = 512
time = 38724050, x = 441, y = 480, flags = 0, message = 512
time = 38724050, x = 452, y = 480, flags = 0, message = 512
time = 38724065, x = 458, y = 481, flags = 0, message = 512
time = 38724065, x = 465, y = 482, flags = 0, message = 512
time = 38724081, x = 476, y = 486, flags = 0, message = 512
time = 38724081, x = 485, y = 489, flags = 0, message = 512
time = 38724096, x = 494, y = 492, flags = 0, message = 512
time = 38724096, x = 506, y = 497, flags = 0, message = 512
time = 38724112, x = 516, y = 500, flags = 0, message = 512
time = 38724112, x = 526, y = 504, flags = 0, message = 512
time = 38724128, x = 544, y = 511, flags = 0, message = 512
time = 38724128, x = 556, y = 514, flags = 0, message = 512
time = 38724143, x = 570, y = 519, flags = 0, message = 512
time = 38724159, x = 595, y = 527, flags = 0, message = 512
time = 38724159, x = 612, y = 531, flags = 0, message = 512
time = 38724174, x = 629, y = 536, flags = 0, message = 512
time = 38724174, x = 658, y = 541, flags = 0, message = 512
time = 38724190, x = 674, y = 543, flags = 0, message = 512
time = 38724190, x = 691, y = 544, flags = 0, message = 512
time = 38724206, x = 717, y = 544, flags = 0, message = 512
time = 38724206, x = 730, y = 544, flags = 0, message = 512
time = 38724221, x = 744, y = 544, flags = 0, message = 512
time = 38724221, x = 764, y = 544, flags = 0, message = 512
time = 38724237, x = 777, y = 544, flags = 0, message = 512
time = 38724237, x = 788, y = 544, flags = 0, message = 512
time = 38724252, x = 805, y = 541, flags = 0, message = 512
time = 38724252, x = 816, y = 537, flags = 0, message = 512
time = 38724268, x = 828, y = 533, flags = 0, message = 512
time = 38724268, x = 844, y = 526, flags = 0, message = 512
time = 38724284, x = 854, y = 521, flags = 0, message = 512
time = 38724284, x = 864, y = 515, flags = 0, message = 512
time = 38724299, x = 876, y = 504, flags = 0, message = 512
time = 38724299, x = 885, y = 496, flags = 0, message = 512
time = 38724315, x = 891, y = 486, flags = 0, message = 512
time = 38724315, x = 899, y = 473, flags = 0, message = 512
time = 38724330, x = 903, y = 462, flags = 0, message = 512
time = 38724330, x = 905, y = 453, flags = 0, message = 512
time = 38724346, x = 906, y = 438, flags = 0, message = 512
time = 38724346, x = 906, y = 428, flags = 0, message = 512
time = 38724362, x = 906, y = 419, flags = 0, message = 512
time = 38724362, x = 901, y = 407, flags = 0, message = 512
time = 38724377, x = 896, y = 399, flags = 0, message = 512
time = 38724377, x = 892, y = 394, flags = 0, message = 512
time = 38724393, x = 885, y = 388, flags = 0, message = 512
time = 38724393, x = 881, y = 384, flags = 0, message = 512
time = 38724408, x = 875, y = 381, flags = 0, message = 512
time = 38724408, x = 867, y = 377, flags = 0, message = 512
time = 38724424, x = 861, y = 375, flags = 0, message = 512
time = 38724424, x = 856, y = 374, flags = 0, message = 512
time = 38724440, x = 846, y = 373, flags = 0, message = 512
time = 38724440, x = 838, y = 372, flags = 0, message = 512
time = 38724455, x = 831, y = 372, flags = 0, message = 512
time = 38724471, x = 821, y = 372, flags = 0, message = 512
time = 38724471, x = 815, y = 373, flags = 0, message = 512
time = 38724486, x = 811, y = 374, flags = 0, message = 512
time = 38724486, x = 806, y = 378, flags = 0, message = 512
time = 38724502, x = 803, y = 381, flags = 0, message = 512
time = 38724502, x = 802, y = 383, flags = 0, message = 512
time = 38724518, x = 800, y = 387, flags = 0, message = 512
time = 38724518, x = 799, y = 390, flags = 0, message = 512
time = 38724533, x = 798, y = 393, flags = 0, message = 512
time = 38724533, x = 796, y = 396, flags = 0, message = 512
time = 38724549, x = 795, y = 398, flags = 0, message = 512
time = 38724549, x = 795, y = 400, flags = 0, message = 512
time = 38724564, x = 795, y = 403, flags = 0, message = 512
time = 38724564, x = 795, y = 405, flags = 0, message = 512
time = 38724580, x = 795, y = 406, flags = 0, message = 512
time = 38724580, x = 795, y = 409, flags = 0, message = 512
time = 38724596, x = 796, y = 411, flags = 0, message = 512
time = 38724596, x = 797, y = 412, flags = 0, message = 512
time = 38724611, x = 798, y = 415, flags = 0, message = 512
time = 38724611, x = 800, y = 416, flags = 0, message = 512
time = 38724627, x = 800, y = 417, flags = 0, message = 512
time = 38724627, x = 802, y = 419, flags = 0, message = 512
time = 38724642, x = 803, y = 420, flags = 0, message = 512
time = 38724642, x = 804, y = 420, flags = 0, message = 512
time = 38724658, x = 804, y = 420, flags = 0, message = 512
time = 38724658, x = 805, y = 420, flags = 0, message = 512
time = 38724674, x = 806, y = 420, flags = 0, message = 512
time = 38724720, x = 806, y = 420, flags = 0, message = 513
time = 38724845, x = 806, y = 420, flags = 0, message = 512
time = 38724845, x = 807, y = 420, flags = 0, message = 512
time = 38724876, x = 807, y = 420, flags = 0, message = 514
time = 38724908, x = 807, y = 420, flags = 0, message = 512
time = 38724923, x = 808, y = 419, flags = 0, message = 512
time = 38724923, x = 809, y = 419, flags = 0, message = 512
time = 38724939, x = 810, y = 419, flags = 0, message = 512
time = 38724939, x = 812, y = 418, flags = 0, message = 512
time = 38724954, x = 814, y = 418, flags = 0, message = 512
time = 38724954, x = 817, y = 418, flags = 0, message = 512
time = 38724970, x = 822, y = 418, flags = 0, message = 512
time = 38724970, x = 827, y = 418, flags = 0, message = 512
time = 38724986, x = 831, y = 419, flags = 0, message = 512
time = 38724986, x = 838, y = 421, flags = 0, message = 512
time = 38725001, x = 844, y = 422, flags = 0, message = 512
time = 38725001, x = 850, y = 424, flags = 0, message = 512
time = 38725017, x = 860, y = 426, flags = 0, message = 512
time = 38725017, x = 866, y = 428, flags = 0, message = 512
time = 38725032, x = 873, y = 430, flags = 0, message = 512
time = 38725032, x = 883, y = 434, flags = 0, message = 512
time = 38725048, x = 891, y = 439, flags = 0, message = 512
time = 38725048, x = 899, y = 443, flags = 0, message = 512
time = 38725064, x = 912, y = 450, flags = 0, message = 512
time = 38725064, x = 921, y = 456, flags = 0, message = 512
time = 38725079, x = 930, y = 462, flags = 0, message = 512
time = 38725095, x = 941, y = 472, flags = 0, message = 512
time = 38725095, x = 949, y = 478, flags = 0, message = 512
time = 38725110, x = 956, y = 486, flags = 0, message = 512
time = 38725110, x = 967, y = 500, flags = 0, message = 512
time = 38725126, x = 974, y = 509, flags = 0, message = 512
time = 38725126, x = 981, y = 518, flags = 0, message = 512
time = 38725142, x = 994, y = 535, flags = 0, message = 512
time = 38725142, x = 1002, y = 547, flags = 0, message = 512
time = 38725157, x = 1010, y = 557, flags = 0, message = 512
time = 38725157, x = 1020, y = 572, flags = 0, message = 512
time = 38725173, x = 1028, y = 583, flags = 0, message = 512
time = 38725173, x = 1034, y = 593, flags = 0, message = 512
time = 38725188, x = 1041, y = 606, flags = 0, message = 512
time = 38725188, x = 1044, y = 616, flags = 0, message = 512
time = 38725204, x = 1047, y = 624, flags = 0, message = 512
time = 38725204, x = 1052, y = 640, flags = 0, message = 512
time = 38725220, x = 1054, y = 649, flags = 0, message = 512
time = 38725220, x = 1055, y = 660, flags = 0, message = 512
time = 38725235, x = 1058, y = 674, flags = 0, message = 512
time = 38725235, x = 1059, y = 682, flags = 0, message = 512
time = 38725251, x = 1059, y = 690, flags = 0, message = 512
time = 38725251, x = 1059, y = 701, flags = 0, message = 512
time = 38725266, x = 1059, y = 709, flags = 0, message = 512
time = 38725266, x = 1057, y = 717, flags = 0, message = 512
time = 38725282, x = 1054, y = 728, flags = 0, message = 512
time = 38725282, x = 1054, y = 736, flags = 0, message = 512
time = 38725298, x = 1054, y = 743, flags = 0, message = 512
time = 38725298, x = 1054, y = 754, flags = 0, message = 512
time = 38725313, x = 1054, y = 761, flags = 0, message = 512
time = 38725313, x = 1054, y = 767, flags = 0, message = 512
time = 38725329, x = 1054, y = 775, flags = 0, message = 512
time = 38725329, x = 1055, y = 779, flags = 0, message = 512
time = 38725344, x = 1056, y = 782, flags = 0, message = 512
time = 38725344, x = 1056, y = 785, flags = 0, message = 512
time = 38725360, x = 1056, y = 787, flags = 0, message = 512
time = 38725360, x = 1056, y = 790, flags = 0, message = 512
time = 38725376, x = 1057, y = 794, flags = 0, message = 512
time = 38725376, x = 1058, y = 796, flags = 0, message = 512
time = 38725391, x = 1059, y = 799, flags = 0, message = 512
time = 38725407, x = 1063, y = 804, flags = 0, message = 512
time = 38725407, x = 1065, y = 806, flags = 0, message = 512
time = 38725422, x = 1068, y = 810, flags = 0, message = 512
time = 38725422, x = 1073, y = 813, flags = 0, message = 512
time = 38725438, x = 1076, y = 815, flags = 0, message = 512
time = 38725438, x = 1081, y = 817, flags = 0, message = 512
time = 38725454, x = 1088, y = 819, flags = 0, message = 512
time = 38725454, x = 1093, y = 820, flags = 0, message = 512
time = 38725469, x = 1098, y = 821, flags = 0, message = 512
time = 38725469, x = 1105, y = 822, flags = 0, message = 512
time = 38725485, x = 1115, y = 823, flags = 0, message = 512
time = 38725485, x = 1124, y = 824, flags = 0, message = 512
time = 38725500, x = 1135, y = 825, flags = 0, message = 512
time = 38725500, x = 1143, y = 826, flags = 0, message = 512
time = 38725516, x = 1151, y = 828, flags = 0, message = 512
time = 38725516, x = 1161, y = 830, flags = 0, message = 512
time = 38725532, x = 1167, y = 831, flags = 0, message = 512
time = 38725532, x = 1170, y = 831, flags = 0, message = 512
time = 38725547, x = 1175, y = 833, flags = 0, message = 512
time = 38725547, x = 1176, y = 833, flags = 0, message = 512
time = 38725563, x = 1176, y = 833, flags = 0, message = 512
time = 38725641, x = 1176, y = 833, flags = 0, message = 513
time = 38725766, x = 1176, y = 833, flags = 0, message = 514
time = 38725875, x = 1176, y = 833, flags = 0, message = 512
time = 38725890, x = 1175, y = 833, flags = 0, message = 512
time = 38725890, x = 1173, y = 833, flags = 0, message = 512
time = 38725906, x = 1169, y = 832, flags = 0, message = 512
time = 38725906, x = 1167, y = 831, flags = 0, message = 512
time = 38725922, x = 1166, y = 831, flags = 0, message = 512
time = 38725922, x = 1164, y = 830, flags = 0, message = 512
time = 38725937, x = 1162, y = 828, flags = 0, message = 512
time = 38725937, x = 1161, y = 828, flags = 0, message = 512
time = 38725953, x = 1158, y = 825, flags = 0, message = 512
time = 38725953, x = 1156, y = 823, flags = 0, message = 512
time = 38725968, x = 1154, y = 821, flags = 0, message = 512
time = 38725968, x = 1152, y = 816, flags = 0, message = 512
time = 38725984, x = 1148, y = 810, flags = 0, message = 512
time = 38725984, x = 1145, y = 805, flags = 0, message = 512
time = 38726000, x = 1143, y = 802, flags = 0, message = 512
time = 38726015, x = 1140, y = 793, flags = 0, message = 512
time = 38726015, x = 1139, y = 787, flags = 0, message = 512
time = 38726031, x = 1137, y = 780, flags = 0, message = 512
time = 38726031, x = 1136, y = 769, flags = 0, message = 512
time = 38726046, x = 1136, y = 762, flags = 0, message = 512
time = 38726046, x = 1136, y = 756, flags = 0, message = 512
time = 38726062, x = 1141, y = 746, flags = 0, message = 512
time = 38726062, x = 1147, y = 740, flags = 0, message = 512
time = 38726078, x = 1153, y = 734, flags = 0, message = 512
time = 38726078, x = 1163, y = 726, flags = 0, message = 512
time = 38726093, x = 1172, y = 718, flags = 0, message = 512
time = 38726093, x = 1182, y = 712, flags = 0, message = 512
time = 38726109, x = 1196, y = 702, flags = 0, message = 512
time = 38726109, x = 1206, y = 696, flags = 0, message = 512
time = 38726124, x = 1216, y = 690, flags = 0, message = 512
time = 38726124, x = 1229, y = 682, flags = 0, message = 512
time = 38726140, x = 1239, y = 676, flags = 0, message = 512
time = 38726140, x = 1248, y = 669, flags = 0, message = 512
time = 38726156, x = 1257, y = 661, flags = 0, message = 512
